23,play the [songs] that i listened to [yesterday].
21,"after this song is over, play [fancy]."
35,switch back to previous [tab]
50,when can i expect my [package]
47,what's the best [restaurant] near my location?
6,order me a [starbucks] [pumpkin spice latte].
8,what are the hours for [cvs]?
29,inform me to read [this article] later on.
46,in the [last year] what were my favorite [websites]?
41,do i overuse any [words] in [this essay]?
2,"at [5pm] [tomorrow], make sure to call [sarah]."
7,show me how to [walk] to [safeway]
31,record this location as [home].
43,what is the meaning of this [error]?
2,"at [5pm] [tomorrow], can you call [sarah]?"
14,"when i get an [email] from [joe], tell me."
6,place an order for a [pumpkin spice latte] from [starbucks].
47,where is the best [restaurant] near me?
18,turn off all sounds
27,send all attachments from [bertha] to my [dropbox] folder.
41,what [words] am i using to much in [this essay]?
28,log my [id number]
18,can you please mute everything?
5,i want [french] as the language right now.
37,leave [my wife] a text saying [i'm coming home]
4,make the [bing] [search engine] my default one.
11,what is the conversion rate of [10 euros] to [dollars]
34,please display pictures of [kittens] for me.
24,top [songs] from the year [2012].
20,re-open the [document] that i just closed.
37,"when [my wife] asks,tell her  i am coming home."
13,elevate volume when i [am watching a movie]
19,remove the sound from other apps when i [am watching youtube]
10,[oreos] have how many calories?
44,i want a better word that means [good].
36,send a screenshot of this to the [email] of [joe].
14,tell me if [joe] sends me an [email].
38,i want to know more about [beyonce].
27,my [dropbox] folder should contain all attachments from [bertha]
12,how many hours did i use [facebook] [this week]
33,find which [new york times] articles that i viewed this [last month]
16,reserve [red lobster] for [7pm] [tonight]
12,give me the amount of time i spent i [facebook] [this week].
13,turn the volume up when i [am watching a movie].
17,move every file in [downloads] over to the [desktop] folder.
26,open up this [tab] in a new [window].
1,"in [10 minutes], block this site for me."
36,screenshot this and [email] it to [joe].
2,"[tomorrow] at [5pm], call [sarah]."
37,contact [my wife] and let her know that [i'm coming home].
43,how do i fix this [error] message?
11,convert [10 euros] into [dollars].
10,tell me how many calories are in [oreos]
24,give me the best [songs] from [2012].
26,extend this [tab] to create a new [window].
35,change back to the [tab] that i was just looking at.
33,i'd like to see all of [last month]'s] articles i read in the [new york times]
21,"when this song ends, [fancy] should play next"
48,when do i have my next meeting?
3,i don't want to go to my appointment at [4pm].
12,did i spend a lot of time on [facebook] [this week]
42,show me the meaning of [lol]
21,play [fancy] next.
50,what time is my [package] expected?
19,turn down volume on other app when i [am watching youtube]
25,print [documents]
2,remember to give [sarah] a call [tomorrow] at [5pm].
36,screenshot this and give it to [joe] by [email].
15,"when [my script] finishes, let me know."
18,turn off all sounds.
25,print all of the open [documents].
17,save all my [downloads] on my [desktop]
32,i want to review [2013] [photos of myself].
20,open up the [document] that was just closed.
35,change back to the previous [tab] i was looking at.
15,notify me when [my script] finishes running.
7,where should i go to get to [safeway] if i [walk]?
48,what's my next meeting scheduled at?
30,save this [note] as a document in [microsoft word].
3,my appointment for [4pm] needs to be canceled.
1,after [10 minutes] block me from this site.
42,what do the letters [lol] stand for?
39,wake me after [5 minutes]
27,when [bertha] sends me atachments put them into my [dropbox] folder.
50,when will my [package] be delivered?
26,move this [tab] in a new [window].
31,remove my current [home] setting and replace it with this location.
9,what is the count of [emails] that i have composed [today]
15,alert me when [my script] has finished
14,signal me when [joe] sends an [email].
50,what is the date of arrival of my [package]?
50,what is the arrival date for my [package]?
10,how much energy is needed to raise the temperature of a handful of [oreos] by one degree celsius at a pressure of one atmosphere?
29,i need a reminder later for [this article]
30,save the [note] i wrote as a document in [microsoft word].
6,i need a pumkin spice latte from [starbucks]
49,what time should i [go grocery shopping]?
39,in [5 minutes] wake me up
31,mark [home] as this location.
47,find the top [restaurant] near me?
1,don't give me access to this site after [10 minutes].
38,give me more information on [beyonce].
48,what time is my next meeting?
35,go to previous [tab]
5,set the default language to [french].
20,reopen the [document] i just closed.
34,put pictures of [kittens] in my gallery folder
36,send a screenshot of my current screen to [joe] via [email].
41,in [this essay] what [words] did i overuse?
17,copy and cut all of my [downloads] into my [desktop] folder.
42,what does the acronym [lol] represent?
35,please bring up the last [tab] i had open.
38,tell me more [beyonce] information.
8,what's the latest [cvs] stays open?
41,which [words] in [this essay] did i overuse?
11,what is the value of [10 euros] in terms of [dollars]?
48,what time is my next meeting?
36,send [joe] an [email] when i take a screenshot
26,take this [tab] and put it in a new [window].
46,what [websites] did i spend the most time on [last year]?
34,let me see pictures of [kittens].
20,"i closed a [document], please open it."
40,please remind me when [chrome] is going over the memory threshold.
27,remember to put all the attachments from [bertha] in my [dropbox] folder.
38,what can you tell me about [beyonce]?
20,i want my [document] i closed opened
5,make the language [french].
11,how many [dollars] is [10 euros] worth?
19,"i want all other apps volume off, when i [am watching youtube]"
24,i would like to hear the top [songs] of [2012]
16,for [7pm] [tonight] i want reservations at the [red lobster].
28,make a record of my [id number] for me
12,tell me how long i spent on [facebook] [this week].
7,if i [walk] to [safeway] what  is the route.
5,this language needs to be changed to [french].
28,remind me later of my [id number]
49,when i the best time to [go grocery shopping]
11,convert [10 euros] to [dollars]
23,shuffle the [songs] from [yesterday]'s playlist
50,when will i receive my [package]?
22,make sure [classical music]  is played when [microsoft word] is opened.
4,make [bing] my default [search engine].
50,when will my [package] arrive?
43,what's the meaning of this [error]?
5,switch the language to [french].
46,what [websites] did i use most often [last year]?
45,will the roads be clear on my way [home]?
36,take a screenshot and [email] it to [joe].
10,can you tell me how many calories [oreos] has?
31,set this location as my [home].
15,when [my script] finishes running tell me.
40,let me know when [chrome] used too much memory.
39,i should be awoken in [5 minutes]
29,later on remind me to read [this article].
2,remind me to call [sarah] at [5pm] [tomorrow]
24,i want to play the top [songs] from [2012]
13,when i [am watching] a movie increase the volume.
32,i want to see [photos of myself] from [2013].
26,i want this [tab] in a new [window].
9,what number of [emails]' have i sent [today]?
30,keep this [note] as a document in [microsoft word].
29,"at a later point in time, remind me to read [this article]"
48,what date is my next meeting?
42,define [lol].
15,tell me when [my script] finishes running.
8,how late is [cvs] open?
45,how is the traffic towards [home]?
24,play the most popular [songs] from [2012].
13,"every time i [am watching a movie], turn up the volume."
11,how much is [10 euros] worth in [dollars]?
26,separate this [tab] from the rest and put it in a new [window]
33,please show all of the [new york times] articles i read [last month].
4,set my [search engine] to default to [bing]
42,what does [lol] mean?
6,find nearest [starbucks] with [pumpkin spice latte]
32,"if [photos of myself] are from [2013], please show them to me"
38,details about [beyonce].
3,let me know when you cancel my [4pm] appointment.
24,play the best [songs] from [2012]
46,which [websites] did i enjoy [last year]?
2,do not forget to call [sarah] at 5 pm [tomorrow].
40,warn me if memory is low because of [chrome].
45,i'm heading [home] and i want to know what traffic is like.
6,i want you to get me a [pumpkin spice latte] from [starbucks].
46,my favorite [websites] [last year] were?
8,when does [cvs] close tonight?
22,have [classical music] play when i start [microsoft word]
35,return to the last [tab].
33,pull up all [new york times] articles read [last month]
49,is there a good time to [go grocery shopping]?
17,place all of my [downloads] into my [desktop] folder.
39,let me sleep for [5 minutes].
9,what's the quantity of [emails] that i wrote [today].
38,i need to know more about [beyonce].
1,put this site on a block list in [10 minutes]
22,play [classical music] whenever [microsoft word] is open.
48,tell me when my next meeting starts
42,what does [lol] mean?
18,mute out everything.
27,pull all of [bertha]'s attachments that are in my [dropbox] folder.
29,i really want you to make me read [this article] later.
38,what else should i know about [beyonce]?
2,give [sarah] a call at [5pm] [tomorrow].
25,all my open [documents] need printing
8,i want to know how late [cvs] is open
28,can you remember my [id number]?
21,put the song [fancy] as next on my playlist.
18,silence everything.
43,please tell me what this [error] means?
12,can you please tell me the amount of time i spent on [facebook] [this week]?
11,what is the value of [10 euros] in [dollars]
31,change this location to [home].
13,remember to increase the volume when i [am watching a movie].
26,bring the [tab] to a different [window].
41,what [words] do i use too much in [this essay]?
18,silence everything
30,save this [note] in [microsoft word] as a document.
38,what are the main characteristics of [beyonce]
42,what is the definition of [lol]
40,notify me if the memory used by [chrome] is too much
14,if i get an [email] from [joe] then tell me.
24,find the top [songs] from [2012] and play them.
36,send shot of current screen to [joe] by [email].
36,send a screenshot to [joe] using [email].
11,what is the value of [10 euros] converted into [dollars]?
43,will you please inform what this [error] is trying to tell me?
19,all other apps need to be muted if i [am watching youtube].
25,make sure all open   [documents] are printed.
14,i want to be notified if i get an [email] from [joe].
32,show me [photos of myself] in  the year [2013]
15,notify me when my [my script] is done running.
24,play the most popular [songs] of [2012].
17,put all [downloads] in the [desktop] folder.
44,how else can i say [good]?
12,what is the amount of time i spent of [facebook] [this week]?
50,at what time will my [package] arrive?
16,make reservation at [red lobster] for [7pm] [tonight]
31,mark this location as [home].
9,what is my total written [email] count for [today]?
4,change my [search engine] settings to default to [bing]
43,what is the meaning of this [error]?
42,what is the meaning of [lol]?
42,do you know what [lol] stands for?
43,why am i getting this [error] message?
17,i need all my [downloads] moved over to my [desktop] folder.
48,when is my next meeting scheduled?
2,hit up [sarah] at [5pm] [tomorrow]
2,[tomorrow] call [sarah] at [5pm].
43,"this [error], what does it mean?"
6,order a [starbucks] [pumpkin spice latte].
19,silence other apps when i [am watching youtube].
22,"whenever [microsoft word] is running, play [classical music]."
48,what time is my next meeting?
5,can you change language to [french]?
29,please let me remember to read [this article] later.
42,what does [lol] mean?
31,set this location as [home].
3,please cancel my [4pm] appointment.
31,how can i set [home] to where i am
10,how many calories do [oreos] have?
42,what does the term [lol] mean
39,wake me in [5 minutes] time.
41,what [words] are used too often in [this essay]?
20,open the [document] i just recently closed.
39,set an alarm for [5 minutes].
18,turn off volume
48,the date and time of my next meeting?
23,i want to heat the same [songs] i played [yesterday]
5,i need the language to be [french].
22,play [classical music] whenever i have [microsoft word] open.
32,find all [2013] [photos of myself] from summer vacation
44,give me options to replace the word [good].
36,save a screenshot and send it to [joe] via [email].
27,place all attachments sent by [bertha] into my [dropbox] folder.
30,the [note] need to be stored as a [microsoft word] document.
27,all attachments from [bertha] must be placed into my [dropbox] folder.
21,play [fancy] after this.
25,send all my open [documents] to the printer.
46,[last year] what [websites] did i visit most?
28,please remember my [id number].
17,please move all of my [downloads] to my [desktop] folder.
20,open the [document] i just had opened.
25,print out these [documents].
10,total calories in [oreos]?
23,i want to listen to the same [songs] i played yeseterday
19,turn the sound off other apps when i [am watching youtube].
14,notify me when [joe] sends me [email]
27,upload all of [bertha]'s attachments to [dropbox]
32,show [photos of myself] in the year [2013].
3,i need to cancel my [4pm] appointment.
3,remember to cancel my [4pm] appointment.
3,remember to cancel my [4pm] appointment.
1,after [10 minutes] have passed block me from this site
7,please pull up the [walk]ing] path to [safeway].
24,play the [songs] that were at the top in [2012].
34,i would like to see pictures of [kittens].
24,let me hear the top [songs] from [2012]
30,transfer this [note] into a document in [microsoft word].
50,when should my [package] be delivered?
12,can you calculate the amount of time i spent on [facebook] [this week]?
16,set up a reservation for [red lobster] [tonight] at [7pm]
44,i need a synonym for [good].
39,wake me up in [5 minutes].
36,send a screenshot of the current screen to [joe] via [email].
11,what is the conversion rate of [10 euros] into [dollars]?
41,which [words] have i used too much in [this essay]?
19,remember to mute other apps when i [am watching youtube].
48,my next meeting is scheduled when?
45,what's the traffic situation for my heading [home]?
7,what are directions to [walk] to [safeway]
26,i want a new [window] for this [tab].
1,remember to block me from this site after [10 minutes].
31,this is my [home]
8,what are [cvs]'s] hours?
47,what is the best [restaurant] in my vicinity?
47,"of the [restaurant]s near me, which [restaurant] is best"
14,when [joe] sends me an [email] tell me.
40,"when [chrome] is using too much memory, give me a notification"
16,at [7pm] [tonight] make a reservation at [red lobster]?
44,list words with the meaning of [good]?
11,how many [dollars] do i get converted from [10 euros]?
13,turn up the volume when i [am watching a movie].
24,play [songs] that were the best of [2012]
14,send me an alert if [joe] sends an [email].
9,what's the number of [emails] that i wrote [today]?
21,please play [fancy] after this.
32,bring up [2013] [photos of myself] for viewing
9,let me see how many [emails] i've written [today]
12,how many minutes on [facebook] [this week]?
1,add this website to blacklist after [10 minutes].
25,print all open [documents]
7,how can i [walk] to [safeway]?
12,total [facebook] time [this week]?
6,i want to get a [pumpkin spice latte] from [starbucks].
24,i'd like to hear the top [songs] from [2012]
15,remind me when [my script] finishes running.
31,this location needs to be saved as [home].
42,definition of [lol]
23,replay the [songs] from [yesterday].
18,i want you to mute all the sounds.
17,add to my [desktop] folder all my [downloads] by moving them.
44,what are better variations of the word [good]?
10,[oreos] contain about how many calories?
35,go back to the [tab] i was just looking at.
43,check the internet for [error].
7,what are routes to [walk] to [safeway]
1,please block me from this site after [10 minutes] of time elapsed.
48,can you tell me when my next meeting is?
16,make a [red lobster] reservation for [tonight] at [7pm].
48,check my calendar for the next meeting?
29,give me a reminder to read [this article] later.
42,what is [lol] short for?
39,don't let me sleep more than [5 minutes]
43,find out what this [error] means.
13,i want the volume to always increase when i [am watching a movie].
44,what is a better word i could use for [good]?
7,navigate me to [safeway] if i [walk]?
30,save my [note] in [microsoft word] format.
16,reserve a table at [red lobster] for [7pm] [tonight].
40,let me know when [chrome] is using too much memory.
3,remind me to cancel my [4pm] appointment
22,i want to hear [classical music] when [microsoft word] is open.
41,spell check [this essay] for any overused [words]
32,show any [photos of myself] from [2013].
50,when will i get my [package]?
45,"for my drive [home], what kind of traffic can i expect?"
4,switch my default [search engine] to [bing].
21,i'd like to hear [fancy] once this song finishes.
21,"after this song is over, play [fancy]."
37,let [my wife] know [i'm coming home].
12,the number of hours i spent on [facebook]?
2,remind me to call [sarah] [tomorrow] at [5pm].
18,mute all sounds
48,what time is my next meeting?
43,do you know what the meaning of this [error] is?
10,[oreos] are how high in calories?
17,move the location of all [downloads] to my [desktop] folder
37,new text message to [my wife]: [i'm coming home].
3,get rid of my [4pm] appointment.
49,what time should i [go grocery shopping]?
12,what is the number of hours that i stayed on [facebook] for [this week]?
8,when does [cvs] close?
15,i want to know when [my script] finishes running
19,make sure all other apps are mute when i [am watching youtube].
1,do not allow me to access this site after [10 minutes]
22,play [classical music] when [microsoft word] is open
7,what route should i [walk] to [safeway]?
19,"when i am [am watching youtube], mute all other apps."
33,let me see all the articles i read [last month] from the [new york times].
41,which [words] are used too frequently in [this essay] i'm writing?
8,how late into the evening is [cvs] open?
36,send a screenshot of this and [email] it to [joe].
26,make this [tab] visible in the new [window].
49,when is the best time for me to [go grocery shopping]?
5,change language over to [french].
46,what [websites] did i spend the most time on [last year]
17,transfer all of my [downloads] into my [desktop] folder.
5,switch the language to [french].
33,let me see all [new york times] articles that i've read in the [last month]
36,[email] a [screenshot] to [joe].
9,how many [emails] were written by me [today]?
7,how should i go if want to [walk] to [safeway]?
26,open this [tab] in a new [window].
36,[email] a screenshot of this to [joe].
22,make [classical music] play when [microsoft word] is used
30,use a [microsoft word] document to save my [note].
16,reserve a time at reb lobster [tonight] at [7pm]
45,is the traffic near my [home] bad?
1,"anytime i've been on this site for more than [10 minutes], please block me."
9,have i written many [emails] [today]?
5,use [french] instead of the current language.
3,i won't be attending my [4pm] appointment
3,"clear my schedule, cancel my [4pm] appointment."
43,do you know what this [error] means?
20,open the [document] i closed previously.
3,"my [4pm] just canceled, remove it."
50,i want to track my [package]
9,what is the number of [emails] i wrote [today]?
42,the acronyms of [lol] stand for what?
26,make a new [window] out of this [tab].
20,open the last [document] i closed.
33,display all of the [new york times] articles that i've read in the [last month].
41,i want to know the [words] that i use to much in [this essay].
16,check and see if there are reservations available [tonight] for [red lobster] at [7pm].
17,transfer all of my [downloads] to the [desktop] folder.
45,how bad is traffic for my route [home]?
31,remember this location as [home].
15,alert me when [my script] is done running
1,keep me from accessing this site after [10 minutes].
26,open my current [tab] in a sepperate [window]
5,select language [french] for this device.
42,what is the meaning of [lol]?
18,set the volume to mute.
32,show [2013] [photos of myself].
33,"of the articles i have read, which were from the [new york times]  in the [last month]"
2,i want you to call [sarah] at [5pm] [tomorrow].
7,how should i travel to [safeway] if i [walk]?
39,in [5 minutes] wake me up
23,play all [songs] that i played [yesterday].
39,set a timer and wake me in [5 minutes].
11,can you tell me how much is [10 euros] converted into [dollars]?
3,i want to cancel the appointment i have set for [4pm].
4,i want my [search engine] to be [bing].
48,when is next meeting?
10,how many calories do [oreos] have?
17,make sure the [desktop] folder holds all the [downloads]
40,let me know if [chrome] starts using too much memory.
30,save the [note] as a [microsoft word] document.
47,what [restaurant] near me has the best reviews?
41,are there any [words] in [this essay] that i use too often?
8,when will [cvs] close?
45,traffic conditions on the way [home]?
28,please remember my [id number]
37,[my wife] needs to be informed that [i'm coming home].
1,"after [10 minutes], please block me from this site"
41,how many [words] did i use in [this essay]?
42,can you tell me what [lol] stands for?
19,if [i [am watching youtube] mute all other apps.
37,send a message to [my wife] that [i'm coming home].
32,i would like to see [photos of myself] from [2013]
14,notify me when [joe] sends me a [email].
47,where is the best [restaurant] in my area located?
41,are any [words] overused in [this essay].
13,turn the volume up if i [am watching a movie].
9,how many [emails] have i composed [today]?
21,play [fancy] next.
30,remember to save my [note] as a document in [microsoft word].
47,i will be happy you will let me know about the best [restaurant] near me.
9,can you let me know how many [emails] i sent [today]
25,"if a [document] is open, then print it"
38,give me more information on [beyonce]
9,show me the number of written [emails] for [today].
49,"is it better to [go grocery shopping] in the morning, afternoon or evening?"
37,let [my wife] know [i'm coming home].
28,save my [id number] so i'll have it later.
21,play the song [fancy] next.
20,the [document] i just closed is the one to open
16,i want a reservation for [7pm] at [red lobster] [tonight].
50,can i get an update on my [package]'s arrival
21,i want to listen to [fancy] after this song.
7,show google map of how i can [walk] to [safeway]
7,[walk] directions to [safeway] please.
46,which [websites] did i spend the most time on [last year]?
23,play [yesterday]'s [songs].
31,save this location as my [home] location.
5,where do i set the language to [french]
7,what's the best way to get to [safeway] by [walk]ing on foot?
32,what [photos of myself] were taken in [2013].
10,what is the nutritional information for [oreos]
2,at [5pm] [tomorrow] call [sarah].
32,display any [photos of myself] from the year [2013].
15,"when [my script] is done running, let me know."
44,show me some synonyms for [good].
32,show me [2013] [photos of myself]
44,find synonyms for [good].
15,notify me when my [my script] is completed.
4,switch to [bing] as my default [search engine].
35,pull up  my most recent [tab]
28,please remember my [id number].
41,tell me the [words] i overused in [this essay]
26,click the [tab] into a new [window].
46,i want my favorite website [last year]
29,set up a reminder for me to read [this article] later.
4,make my default default [search engine] [bing].
37,"respond[my wife],  i am coming home."
18,make sure there is no volume at all.
34,please display pictures of [kittens]
2,[5pm] [tomorrow] call [sarah]
10,what amount of calories are in [oreos]?
23,replay all the [songs] i recently played [yesterday].
39,can you wake me up in [5 minutes]
19,"when i [am watching youtube], i want all the other apps muted."
5,set language to [french]
4,change my [search engine] to [bing].
12,"[this week], how much time on [facebook]?"
29,tell me to to read [this article] later.
37,message [i'm coming home] to [my wife].
45,"for the drive [home], what does traffic look like"
13,make the speakers louder as i [am watching a movie].
39,get me up in [5 minutes].
16,reservation at [red lobster] for [7pm] [tonight]
22,when [microsoft word] is open play [classical music].
29,set up an alarm for me to remember to read [this article] later.
3,please remove my appointment at [4pm].
2,[tomorrow] at [5pm] place a call to [sarah]
47,show me the best [restaurant] near me
10,how fattening are [oreos]?
8,what time does [cvs] stay open to?
47,what's the best [restaurant] near me?
11,how much is [10 euros] worth
30,save my [note] as a [microsoft word] document.
44,what is a better term for [good]?
31,change my current [home] location to this one.
7,what's the best way to [walk] to [safeway]?
5,switch the language to [french].
40,notify me when [chrome] begins to use too much memory.
45,i need to know how the traffic is on my route [home].
45,how's traffic on the way [home]?
20,find the [document] i just closed for me.
35,please switch back to the last [tab].
2,remind me to call [sarah] at [5pm] [tomorrow].
38,tell me more about [beyonce].
18,turn the volume for everything to mute.
27,put in my [dropbox] folder all attachments that [bertha] sends my way.
4,how do i change my default [search engine] to be [bing]
49,is it time to [go grocery shopping]?
35,go back to the [tab] i was looking at.
14,tell me whenever [joe] sends an [email].
23,[yesterday] i played some [songs] and would you like for to play them again.
40,let me know when [chrome] needs an excess of memory to operate.
34,show images of [kittens]
17,relocate all [downloads] to my [desktop] folder.
45,do you know what the traffic will be like on the way [home]?
5,change my language settings to [french].
16,at [7pm] [tonight] make reservations at the [red lobster].
12,how long did i use [facebook] [this week]?
35,move back to the [tab] that i was just using before.
43,what is the meaning of this [error] code?
26,remove [tab] and put in new [window].
35,return to the previous [tab].
36,take a screenshot and send it to [joe] attached to a [email].
13,turn up the volume when i [am watching a movie].
32,send all  [photos of myself] from [2013] to my memories folder
14,notify me if [joe] sends me an [email].
34,find pictures of [kittens]
42,what is the meaning of [lol]?
26,create a new [window] from this [tab].
46,[last year] what were my most-used or favorite [websites]?
29,"i'd like to save [this article] to read later, remind me it's here."
41,which [words] are overused in [this essay]?
7,show me the path to [safeway] if i [walk].
44,find a better word for [good]
15,notify me when [my script] has completed its run.
38,info on [beyonce].
13,turn the volume up when [i [am watching a movie].
19,make sure all other apps are muted when i [am watching youtube]
26,make a whole new [window] for this [tab]
15,please update me when [my script] finish running.
42,what does [lol] mean?
15,send me an alert after [my script] finishes running.
22,"at the opening of [microsoft word], play [classical music]."
8,when does [cvs] close for the night?
13,while i [am watching a movie] increase the volume
33,show me everything from [new york times] from the [last month].
31,make this my [home] location.
48,i need to know when my next meeting will be.
17,put all my[downloads] in my [desktop] folder.
20,open up the [document] i closed a second ago.
20,reopen my closed [document]
32,i want to see [photos of myself] from [2013].
39,wake me up by alarm in [5 minutes].
11,convert [10 euros] into [dollars].
22,keep [classical music] playing anytime [microsoft word] program is open
43,what is the meaning of this [error]?
1,once [10 minutes] pass block me from using this site
38,[beyonce] - i'd like some more info about her.
36,after taking a screenshot send it to [joe] via [email].
8,at what time does [cvs] close?
33,show me all the [new york times] articles that i've read in the [last month].
37,"[i'm coming home], please tell [my wife]."
1,block me from accessing this site after [10 minutes].
30,take this [note] and save it in [microsoft word].
12,the total time i spent on [facebook] [this week]?
33,what have i read in the [last month] in the [new york times]?
27,pull all the attachments from [bertha] in my [dropbox].
24,play all the top [songs] made in [2012].
37,i need to let [my wife] know that [i'm coming home].
41,what [words] do i overuse in [this essay]?
45,is the traffic bad for the trip [home]?
26,open a new [window] and pull this [tab] into it.
46,"[last year], what were my favorite [websites]?"
46,what were my most viewed [websites] during [last year]
30,save this [note] as a [microsoft word] document.
12,tell me the hours i used on [facebook] [this week].
22,start to play [classical music] when [microsoft word] is open.
38,what do you know about [beyonce]?
8,when does [cvs] close at night?
13,"if i [am watching a movie], make it louder"
37,tell [my wife] [i'm coming home].
44,what are other word choices for [good]?
9,have i written many [emails] [today]?
2,"at [5pm] [tomorrow], make a phone call to [sarah]."
12,do you know how much time i spent on [facebook] [this week]?
7,what route do i use to [walk] to [safeway]?
24,play the hit [songs] from [2012].
30,make a document in [microsoft word] out of this [note].
1,stop access to this site after [10 minutes].
33,what have i read from the [new york times] in the [last month]?
3,i cannot make my [4pm] appointment
42,what does the abbreviation [lol] mean
35,return to the [tab] i was just looking at.
33,what are all the [new york times] articles that i've read in the [last month]?
28,save my [id number] for me.
17,move everything in [downloads] to the [desktop].
21,"after this song ends, play [fancy]s."
15,let me know when [my script] finishes.
44,what's a better word choice instead of the word [good]?
2,please call [sarah] at [5pm] [tomorrow].
14,"as soon as [joe] sends me an [email], let me know."
49,the day i should [go grocery shopping]?
49,what's a good time to [go grocery shopping]?
19,when i [am watching youtube] please mute other apps.
22,if i open [microsoft word] play [classical music]
50,how long until i get my [package]?
50,what is the arrival estimate for my [package]?
38,give me more information about [beyonce]
30,please save my [note] as a document in [microsoft word].
12,for how long was i online on [facebook] [this week]
44,what's a [good] replacement for the word [good]?
35,the [tab] i was just looking at should be displayed
3,remove the [4pm] appointment from my calendar
10,tell me how many calories are in [oreos].
24,find a playlist with the best [songs] from [2012]
36,i want you to attach screenshot via [email] to [joe].
11,what is [10 euros] in [dollars]?
39,alert me in [5 minutes] so that i awake
3,clear my [4pm] slot.
33,show me all of [last month]'s [new york times] articles that i've read.
2,please call [sarah] at [5pm] [tomorrow].
4,can [bing] be my default [search engine]
19,prevent any apps from making noise whenever i [am watching youtube].
50,when does my [package] get here?
2,call [sarah] [tomorrow] at [5pm].
32,pull up  [photos of myself] from [2013]
10,how many calories do [oreos] have?
14,i am waiting on an [email] from [joe] and would really appreciate it if you would let me know when this happens.
38,i want to know [beyonce]'s biography.
16,[red lobster] reservations [7pm] [tonight].
29,send me a reminder to read [this article] tomorrow.
46,which [websites] were my favorites [last year]
43,show me the meaning of this [error]
28,my [id number] needs to be remembered.
32,show me [photos of myself] from [2013].
30,create a [microsoft word] document from my [note].
37,notify [my wife] [i'm coming home].
15,tell me when [my script] is done
3,ged rid of my [4pm]
25,go ahead and print the [documents] i have open right now.
23,remember the [songs] from [yesterday]? play them now.
34,display the picture of [kittens].
39,in [5 minutes] wake me up.
42,what does [lol] stand for?
46,i want my [last year]'s favorite [websites]
32,i'd like to see [2013] [photos of myself].
48,what time is next meeting?
30,keep the [note] i'm working on as a [microsoft word] doc.
14,notify me if [joe] sends me an [email]
7,what is the [walk] route to [safeway]?
50,the time my [package] will arrive?
1,can you block me from this site after [10 minutes]?
28,store my [id number]
45,how bad is the traffic on the way [home]?
40,notify me when [chrome] is using too much memory.
43,what is this [error]?
34,can you show me some pictures of [kittens]?
3,cancel my scheduled dentist appointment at [4pm].
40,notify me if [chrome] has high memory usage
49,do you know at what time i should [go grocery shopping]?
19,i want to silence other apps while i [am watching youtube].
5,can you make everything be in [french]?
23,i want to listen to the same [songs] as [yesterday]
27,"anytime i get an attachment from [bertha], put it in my [dropbox] folder."
45,what kind of traffic can i expect on the way [home]?
6,send an order for a [pumpkin spice latte] from [starbucks].
34,display pictures of [kittens].
17,"if i have [downloads], move to the folder called [desktop]."
42,what does the abbreviation [lol] mean?
17,change location of files in [downloads] to [desktop].
24,play the top [songs] from [2012]
1,prevent access to this site in [10 minutes]
37,let [my wife] know that [i'm coming home].
12,how long was i on [facebook] [this week]?
2,remind me just before [5pm] [tomorrow] that i need to call [sarah].
36,i'd like a screenshot of this sent to [joe]'s [email].
36,have screeshot ready to send it to [joe] via [email].
45,what is the traffic going to be driving [home]?
9,what is my total written [email] count for [today]?
3,cancel the appointment that i have for [4pm].
21,play [fancy] next.
20,i need to open the [document] i closed.
35,swap back to previous [tab]
15,tell me when [my script] finishes running.
37,message [my wife] that [i'm coming home].
46,say my favorite [websites] from [last year]
8,i want to know how late [cvs] is open.
11,i want to know how much [10 euros] is in [dollars].
40,tell me when [chrome] is using too much memory.
34,i would like to see pictures of [kittens].
50,when can i expect my [package]?
11,how many [dollars] is equal to [10 euros]?
34,where are pictures of [kittens]
48,when's my next meeting scheduled for?
8,show me how late [cvs] is open
34,show me a bunch of pictures of [kittens].
39,i want to wake up in [5 minutes].
46,what [websites] did i frequent [last year]?
28,take note of my [id number]
32,display all [2013] [photos of myself]
21,[fancy] should play after this song
43,tell me what this [error] means?
33,for the [last month] show me all of the [new york times] articles that i've read.
25,please print the open [documents].
44,i need a better word for [good].
27,send all the attachments from [bertha] to my [dropbox] folder.
41,are there any [words] overused in [this essay]
47,find the best [restaurant] near me.
20,i want to see the [document] i closed.
28,remember my [id number] for when i need it.
4,allow [bing] to be my default [search engine].
31,call this location [home] and save it.
40,"when [chrome] is using too much memory, warn me."
35,move back to the [tab] i was just looking at.
28,i'd like you to remember this [id number] for me.
16,get me a reservation [tonight] at [7pm] at [red lobster]
17,my [desktop] folder should contain all [downloads]
33,give me all the [new york times] articles i have read in the [last month].
2,[tomorrow] at [5pm] call [sarah]
39,set alarm for [5 minutes] from now
3,"i have a [4pm] appointment, please cancel."
17,all [downloads] go on the [desktop]
22,"whenever i open [microsoft word], please play some [classical music] ."
6,order me a [pumpkin spice latte] from [starbucks].
21,i want [fancy] to play after this song.
14,please let me know whenever [joe] sends me an [email].
25,send open [documents] to print.
10,show me calorie information for [oreos].
46,what were my top [websites] [last year]?
23,make a playlist with all [songs] that i heard [yesterday].
29,"later on, remind me to read [this article]"
32,let me view [photos of myself] from [2013].
46,[last year] what were my favorite [websites]?
